docid,title,keyword,wikidata_label,wikidata_qid,bnf_id,p279_path,retry_source,match_stage,is_disambiguation,label_similarity,match_score,p31_types,p31_label
1015505,The impact of recent reforms on the institutional governance of French universities,France,France,Q142,152383070,,mode_score,mode_score,no,0.0,60.7,Q20181813;Q3624078;Q51576574;Q6256;Q7270,Mediterranean country;sovereign state;colonial power;republic;country
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,geolocatable entity > concrete object > object > entity,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,geolocatable entity > concrete object > individual item > entity,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > organization > person or organization,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > organization > corporate body,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > organization > social system,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > organization > complex system,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > organization > group of humans,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > service provider > provider > economic agent,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational organization > organization > person or organization,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational organization > organization > corporate body,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational organization > organization > social system,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational organization > organization > complex system,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational organization > organization > group of humans,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational institution > institution > social structure,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational institution > institution > person or organization,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,higher education institution > educational institution > educational institution > institution > organization,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,academic institution > educational institution > service provider > organization > person or organization,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,academic institution > educational institution > service provider > organization > corporate body,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
1015505,The impact of recent reforms on the institutional governance of French universities,University,university,Q3918,11933731d,academic institution > educational institution > service provider > organization > social system,mode_score,mode_score,no,0.0,66.4,Q112872396,type of educational institution
